source_brand,source_patient_id,email_opt_in,sms_opt_in,phone_opt_in,marketing_opt_in,research_opt_in,last_updated
CAREPLUS,10974,True,True,False,True,False,2026-05-13T18:06:13.748732
CAREPLUS,10630,True,False,True,False,False,2026-05-13T18:06:13.748736
CAREPLUS,10879,True,True,True,False,False,2026-05-13T18:06:13.748739
CAREPLUS,10767,True,True,False,False,False,2026-05-13T18:06:13.748742
CAREPLUS,10581,True,False,False,True,False,2026-05-13T18:06:13.748746
CAREPLUS,10502,False,True,False,True,False,2026-05-13T18:06:13.748749
CAREPLUS,10779,False,True,False,True,False,2026-05-13T18:06:13.748753
CAREPLUS,10807,True,True,False,True,False,2026-05-13T18:06:13.748756
CAREPLUS,11686,True,True,False,True,False,2026-05-13T18:06:13.748759
CAREPLUS,11634,True,True,False,False,True,2026-05-13T18:06:13.748762
CAREPLUS,11607,False,True,False,False,True,2026-05-13T18:06:13.748766
CAREPLUS,10675,True,False,False,True,False,2026-05-13T18:06:13.748769
CAREPLUS,10999,True,True,False,True,False,2026-05-13T18:06:13.748773
CAREPLUS,10560,True,True,True,True,False,2026-05-13T18:06:13.748777
CAREPLUS,11761,True,False,False,True,False,2026-05-13T18:06:13.748780
CAREPLUS,10937,True,True,False,False,False,2026-05-13T18:06:13.748784
CAREPLUS,10810,False,True,False,True,True,2026-05-13T18:06:13.748787
CAREPLUS,10823,True,False,False,False,False,2026-05-13T18:06:13.748791
CAREPLUS,11695,True,True,True,True,False,2026-05-13T18:06:13.748795
CAREPLUS,10837,True,True,False,True,False,2026-05-13T18:06:13.748798
CAREPLUS,10682,True,False,True,False,False,2026-05-13T18:06:13.748801
CAREPLUS,10510,True,True,True,False,False,2026-05-13T18:06:13.748805
CAREPLUS,10805,True,True,True,True,True,2026-05-13T18:06:13.748808
CAREPLUS,28740,False,True,False,True,False,2026-05-13T18:06:13.748812
CAREPLUS,10664,True,False,False,True,False,2026-05-13T18:06:13.748815
CAREPLUS,10961,True,True,True,False,True,2026-05-13T18:06:13.748819
CAREPLUS,10821,False,True,False,False,False,2026-05-13T18:06:13.748822
CAREPLUS,10884,True,True,True,False,True,2026-05-13T18:06:13.748825
CAREPLUS,10929,True,True,True,True,True,2026-05-13T18:06:13.748829
CAREPLUS,10715,True,True,True,True,False,2026-05-13T18:06:13.748832
CAREPLUS,10578,False,True,True,True,False,2026-05-13T18:06:13.748836
CAREPLUS,10998,False,True,True,True,False,2026-05-13T18:06:13.748839
CAREPLUS,10575,True,False,False,True,True,2026-05-13T18:06:13.748843
CAREPLUS,10923,True,True,True,True,False,2026-05-13T18:06:13.748846
CAREPLUS,10522,True,True,False,True,False,2026-05-13T18:06:13.748849
CAREPLUS,23867,False,True,True,True,True,2026-05-13T18:06:13.748853
CAREPLUS,10603,False,False,True,True,True,2026-05-13T18:06:13.748856
CAREPLUS,11738,True,True,False,False,False,2026-05-13T18:06:13.748860
CAREPLUS,10712,True,True,False,True,False,2026-05-13T18:06:13.748863
CAREPLUS,10870,True,True,False,True,True,2026-05-13T18:06:13.748867
CAREPLUS,21976,True,True,True,False,True,2026-05-13T18:06:13.748870
CAREPLUS,10579,True,True,True,True,False,2026-05-13T18:06:13.748874
CAREPLUS,11631,True,True,False,False,True,2026-05-13T18:06:13.748877
CAREPLUS,10684,True,True,False,True,False,2026-05-13T18:06:13.748881
CAREPLUS,10768,False,True,False,True,False,2026-05-13T18:06:13.748884
CAREPLUS,10789,True,False,True,True,False,2026-05-13T18:06:13.748887
CAREPLUS,10645,True,True,False,True,False,2026-05-13T18:06:13.748891
CAREPLUS,10609,True,False,True,False,False,2026-05-13T18:06:13.748894
CAREPLUS,10625,False,False,False,False,False,2026-05-13T18:06:13.748898
CAREPLUS,10970,True,False,False,True,False,2026-05-13T18:06:13.748901
CAREPLUS,10613,True,True,True,True,False,2026-05-13T18:06:13.748904
CAREPLUS,10605,False,True,True,True,False,2026-05-13T18:06:13.748908
CAREPLUS,10523,False,True,False,False,True,2026-05-13T18:06:13.748911
CAREPLUS,10647,True,False,True,False,True,2026-05-13T18:06:13.748915
CAREPLUS,10584,True,True,True,False,True,2026-05-13T18:06:13.748918
CAREPLUS,10781,True,False,False,False,False,2026-05-13T18:06:13.748922
CAREPLUS,11621,True,True,False,True,True,2026-05-13T18:06:13.748925
CAREPLUS,11575,True,True,False,True,False,2026-05-13T18:06:13.748929
CAREPLUS,10887,True,False,False,True,False,2026-05-13T18:06:13.748933
CAREPLUS,10751,True,False,False,False,True,2026-05-13T18:06:13.748936
CAREPLUS,20345,True,False,True,True,False,2026-05-13T18:06:13.748940
CAREPLUS,10698,True,True,False,True,False,2026-05-13T18:06:13.748943
CAREPLUS,10804,True,True,False,True,False,2026-05-13T18:06:13.748947
CAREPLUS,10727,False,False,True,False,False,2026-05-13T18:06:13.748951
CAREPLUS,10745,True,False,False,False,False,2026-05-13T18:06:13.748954
CAREPLUS,10691,False,True,True,False,True,2026-05-13T18:06:13.748957
CAREPLUS,10866,True,True,True,True,True,2026-05-13T18:06:13.748961
CAREPLUS,10964,True,True,True,False,True,2026-05-13T18:06:13.748964
CAREPLUS,10633,True,True,True,True,False,2026-05-13T18:06:13.748968
CAREPLUS,10525,True,True,True,True,False,2026-05-13T18:06:13.748971
CAREPLUS,10891,True,True,True,True,False,2026-05-13T18:06:13.748975
CAREPLUS,10580,True,True,False,False,True,2026-05-13T18:06:13.748978
CAREPLUS,11517,True,True,False,True,False,2026-05-13T18:06:13.748982
CAREPLUS,10528,True,False,False,True,False,2026-05-13T18:06:13.748985
CAREPLUS,10656,True,True,False,True,True,2026-05-13T18:06:13.748989
CAREPLUS,10511,False,True,False,True,True,2026-05-13T18:06:13.748992
CAREPLUS,11593,True,True,False,True,True,2026-05-13T18:06:13.748996
CAREPLUS,11663,True,True,True,True,False,2026-05-13T18:06:13.748999
CAREPLUS,11562,True,True,True,True,False,2026-05-13T18:06:13.749003
CAREPLUS,10595,True,True,True,True,True,2026-05-13T18:06:13.749006
CAREPLUS,10708,True,True,True,False,False,2026-05-13T18:06:13.749010
CAREPLUS,10830,False,False,False,True,False,2026-05-13T18:06:13.749013
CAREPLUS,11596,False,True,True,False,False,2026-05-13T18:06:13.749017
CAREPLUS,11550,True,True,False,False,True,2026-05-13T18:06:13.749021
CAREPLUS,10766,True,True,True,False,True,2026-05-13T18:06:13.749024
CAREPLUS,10901,True,False,True,True,False,2026-05-13T18:06:13.749027
CAREPLUS,10621,False,True,True,True,False,2026-05-13T18:06:13.749031
CAREPLUS,25134,False,True,True,True,True,2026-05-13T18:06:13.749034
CAREPLUS,10629,True,True,False,True,False,2026-05-13T18:06:13.749038
CAREPLUS,11776,True,True,True,False,True,2026-05-13T18:06:13.749042
CAREPLUS,10736,True,False,False,False,False,2026-05-13T18:06:13.749045
CAREPLUS,10947,True,True,False,False,False,2026-05-13T18:06:13.749049
CAREPLUS,10662,True,True,True,True,False,2026-05-13T18:06:13.749052
CAREPLUS,26690,True,False,True,True,True,2026-05-13T18:06:13.749056
CAREPLUS,11653,False,False,True,False,False,2026-05-13T18:06:13.749060
CAREPLUS,10912,True,True,False,True,True,2026-05-13T18:06:13.749063
CAREPLUS,10677,False,False,False,True,True,2026-05-13T18:06:13.749067
CAREPLUS,10899,True,True,True,True,True,2026-05-13T18:06:13.749070
CAREPLUS,10631,True,False,False,True,False,2026-05-13T18:06:13.749074
CAREPLUS,10939,False,True,False,True,True,2026-05-13T18:06:13.749077
CAREPLUS,11618,True,True,True,False,False,2026-05-13T18:06:13.749080
CAREPLUS,10552,False,True,False,True,False,2026-05-13T18:06:13.749084
CAREPLUS,10902,False,True,True,True,False,2026-05-13T18:06:13.749087
CAREPLUS,10697,False,True,True,True,False,2026-05-13T18:06:13.749091
CAREPLUS,10900,True,False,True,False,True,2026-05-13T18:06:13.749094
CAREPLUS,11560,False,True,False,True,False,2026-05-13T18:06:13.749098
CAREPLUS,11676,False,True,False,False,False,2026-05-13T18:06:13.749102
CAREPLUS,10940,False,True,False,True,False,2026-05-13T18:06:13.749105
CAREPLUS,11600,True,False,True,True,False,2026-05-13T18:06:13.749108
CAREPLUS,10674,True,True,True,False,True,2026-05-13T18:06:13.749112
CAREPLUS,10843,True,True,False,False,False,2026-05-13T18:06:13.749115
CAREPLUS,10825,True,True,False,False,False,2026-05-13T18:06:13.749119
CAREPLUS,29658,True,False,True,True,True,2026-05-13T18:06:13.749122
CAREPLUS,11701,True,False,False,True,False,2026-05-13T18:06:13.749125
CAREPLUS,10657,True,True,True,False,False,2026-05-13T18:06:13.749129
CAREPLUS,10526,True,False,True,False,True,2026-05-13T18:06:13.749132
CAREPLUS,10515,True,True,True,False,False,2026-05-13T18:06:13.749136
CAREPLUS,11737,False,True,True,False,False,2026-05-13T18:06:13.749139
CAREPLUS,11682,True,False,False,False,False,2026-05-13T18:06:13.749142
CAREPLUS,10504,True,False,True,True,False,2026-05-13T18:06:13.749146
CAREPLUS,10747,False,True,False,False,False,2026-05-13T18:06:13.749149
CAREPLUS,10924,True,True,False,False,False,2026-05-13T18:06:13.749153
CAREPLUS,10814,True,True,False,True,False,2026-05-13T18:06:13.749156
CAREPLUS,10770,False,True,False,False,True,2026-05-13T18:06:13.749159
CAREPLUS,10774,True,True,False,True,True,2026-05-13T18:06:13.749163
CAREPLUS,11778,True,False,True,False,False,2026-05-13T18:06:13.749166
CAREPLUS,26388,False,False,False,True,False,2026-05-13T18:06:13.749170
CAREPLUS,10729,True,True,False,False,False,2026-05-13T18:06:13.749173
CAREPLUS,10883,True,False,False,True,False,2026-05-13T18:06:13.749177
CAREPLUS,10507,False,True,True,True,False,2026-05-13T18:06:13.749180
CAREPLUS,10905,False,True,False,True,True,2026-05-13T18:06:13.749184
CAREPLUS,10922,False,True,False,True,False,2026-05-13T18:06:13.749188
CAREPLUS,10975,False,False,True,True,True,2026-05-13T18:06:13.749192
CAREPLUS,10859,True,False,False,True,True,2026-05-13T18:06:13.749195
CAREPLUS,10627,True,False,False,True,False,2026-05-13T18:06:13.749199
CAREPLUS,10980,True,True,True,True,False,2026-05-13T18:06:13.749203
CAREPLUS,10700,True,False,True,True,False,2026-05-13T18:06:13.749206
CAREPLUS,10617,False,True,False,False,False,2026-05-13T18:06:13.749210
CAREPLUS,10890,False,True,False,False,False,2026-05-13T18:06:13.749213
CAREPLUS,11542,True,False,False,True,False,2026-05-13T18:06:13.749217
CAREPLUS,10965,True,True,False,False,False,2026-05-13T18:06:13.749220
CAREPLUS,10728,False,True,False,False,False,2026-05-13T18:06:13.749224
CAREPLUS,10716,True,True,True,True,True,2026-05-13T18:06:13.749227
CAREPLUS,10930,False,True,True,True,False,2026-05-13T18:06:13.749231
CAREPLUS,10796,True,True,True,True,False,2026-05-13T18:06:13.749234
CAREPLUS,10533,True,True,True,False,False,2026-05-13T18:06:13.749238
CAREPLUS,11628,False,True,False,False,False,2026-05-13T18:06:13.749241
CAREPLUS,22003,False,False,False,False,True,2026-05-13T18:06:13.749245
CAREPLUS,10954,False,True,True,True,True,2026-05-13T18:06:13.749248
CAREPLUS,10602,False,True,True,False,True,2026-05-13T18:06:13.749252
CAREPLUS,11522,True,True,False,True,False,2026-05-13T18:06:13.749255
CAREPLUS,11739,True,True,True,True,False,2026-05-13T18:06:13.749258
CAREPLUS,29509,True,True,False,False,False,2026-05-13T18:06:13.749262
CAREPLUS,11779,False,True,True,True,False,2026-05-13T18:06:13.749265
CAREPLUS,10921,True,False,True,True,False,2026-05-13T18:06:13.749269
CAREPLUS,11725,True,True,False,True,False,2026-05-13T18:06:13.749272
CAREPLUS,10516,False,True,True,True,True,2026-05-13T18:06:13.749276
CAREPLUS,10591,True,True,False,True,True,2026-05-13T18:06:13.749279
CAREPLUS,10606,False,True,True,False,False,2026-05-13T18:06:13.749282
CAREPLUS,10589,False,False,False,True,True,2026-05-13T18:06:13.749285
CAREPLUS,10601,True,False,False,True,True,2026-05-13T18:06:13.749289
CAREPLUS,11731,True,True,True,False,True,2026-05-13T18:06:13.749292
CAREPLUS,10790,True,False,True,False,True,2026-05-13T18:06:13.749296
CAREPLUS,11774,True,True,False,False,False,2026-05-13T18:06:13.749299
HEALTHBRIDGE,11119,True,True,True,False,False,2026-05-13T18:06:13.749304
HEALTHBRIDGE,11101,True,True,False,True,False,2026-05-13T18:06:13.749307
HEALTHBRIDGE,11108,True,False,False,False,False,2026-05-13T18:06:13.749310
HEALTHBRIDGE,11597,True,True,True,False,False,2026-05-13T18:06:13.749314
HEALTHBRIDGE,11755,True,True,True,False,True,2026-05-13T18:06:13.749317
HEALTHBRIDGE,11194,False,True,True,True,False,2026-05-13T18:06:13.749321
HEALTHBRIDGE,11131,False,True,False,True,False,2026-05-13T18:06:13.749325
HEALTHBRIDGE,11324,False,True,True,True,False,2026-05-13T18:06:13.749329
HEALTHBRIDGE,11211,True,False,False,True,False,2026-05-13T18:06:13.749332
HEALTHBRIDGE,11283,True,True,True,True,False,2026-05-13T18:06:13.749336
HEALTHBRIDGE,11405,True,True,True,True,True,2026-05-13T18:06:13.749339
HEALTHBRIDGE,11186,True,False,True,False,False,2026-05-13T18:06:13.749343
HEALTHBRIDGE,11202,True,False,True,True,False,2026-05-13T18:06:13.749346
HEALTHBRIDGE,11291,True,True,True,True,True,2026-05-13T18:06:13.749349
HEALTHBRIDGE,11281,True,True,True,True,False,2026-05-13T18:06:13.749353
HEALTHBRIDGE,11411,False,False,False,True,False,2026-05-13T18:06:13.749356
HEALTHBRIDGE,11396,True,True,True,True,True,2026-05-13T18:06:13.749360
HEALTHBRIDGE,11022,True,True,True,True,True,2026-05-13T18:06:13.749363
HEALTHBRIDGE,11332,True,False,False,True,False,2026-05-13T18:06:13.749367
HEALTHBRIDGE,11219,True,True,False,False,True,2026-05-13T18:06:13.749370
HEALTHBRIDGE,22374,True,False,True,False,False,2026-05-13T18:06:13.749374
HEALTHBRIDGE,11539,True,True,False,True,False,2026-05-13T18:06:13.749382
HEALTHBRIDGE,11377,True,False,False,True,False,2026-05-13T18:06:13.749385
HEALTHBRIDGE,11134,True,False,True,True,False,2026-05-13T18:06:13.749388
HEALTHBRIDGE,11734,True,True,False,False,False,2026-05-13T18:06:13.749392
HEALTHBRIDGE,11176,True,True,False,True,True,2026-05-13T18:06:13.749395
HEALTHBRIDGE,11190,True,True,False,True,False,2026-05-13T18:06:13.749399
HEALTHBRIDGE,11095,False,True,False,False,False,2026-05-13T18:06:13.749402
HEALTHBRIDGE,11135,True,True,True,True,True,2026-05-13T18:06:13.749405
HEALTHBRIDGE,11347,True,False,True,False,False,2026-05-13T18:06:13.749409
HEALTHBRIDGE,11380,True,True,False,True,False,2026-05-13T18:06:13.749413
HEALTHBRIDGE,11375,True,False,False,True,False,2026-05-13T18:06:13.749416
HEALTHBRIDGE,11492,True,True,True,True,True,2026-05-13T18:06:13.749470
HEALTHBRIDGE,11708,False,False,True,True,False,2026-05-13T18:06:13.749477
HEALTHBRIDGE,11407,False,True,True,True,False,2026-05-13T18:06:13.749481
HEALTHBRIDGE,11080,True,True,True,False,True,2026-05-13T18:06:13.749485
HEALTHBRIDGE,11397,True,False,True,False,False,2026-05-13T18:06:13.749488
HEALTHBRIDGE,11476,False,True,True,True,False,2026-05-13T18:06:13.749492
HEALTHBRIDGE,11205,False,False,True,False,False,2026-05-13T18:06:13.749495
HEALTHBRIDGE,11413,True,True,True,False,False,2026-05-13T18:06:13.749522
HEALTHBRIDGE,11043,True,True,False,False,False,2026-05-13T18:06:13.749527
HEALTHBRIDGE,11093,True,True,True,True,False,2026-05-13T18:06:13.749532
HEALTHBRIDGE,22363,True,True,False,True,False,2026-05-13T18:06:13.749536
HEALTHBRIDGE,11515,True,False,False,True,False,2026-05-13T18:06:13.749539
HEALTHBRIDGE,11286,False,True,True,True,True,2026-05-13T18:06:13.749543
HEALTHBRIDGE,11203,False,False,False,False,True,2026-05-13T18:06:13.749546
HEALTHBRIDGE,11220,True,True,False,True,False,2026-05-13T18:06:13.749550
HEALTHBRIDGE,22869,False,True,True,True,False,2026-05-13T18:06:13.749554
HEALTHBRIDGE,11423,True,True,True,True,True,2026-05-13T18:06:13.749557
HEALTHBRIDGE,11024,True,True,True,True,False,2026-05-13T18:06:13.749561
HEALTHBRIDGE,11275,True,True,True,True,True,2026-05-13T18:06:13.749565
HEALTHBRIDGE,11225,True,False,True,True,True,2026-05-13T18:06:13.749568
HEALTHBRIDGE,11425,True,True,False,True,False,2026-05-13T18:06:13.749572
HEALTHBRIDGE,11285,True,False,False,True,False,2026-05-13T18:06:13.749575
HEALTHBRIDGE,11566,False,True,False,False,True,2026-05-13T18:06:13.749578
HEALTHBRIDGE,11328,True,True,True,True,False,2026-05-13T18:06:13.749582
HEALTHBRIDGE,11001,True,True,False,False,False,2026-05-13T18:06:13.749585
HEALTHBRIDGE,11418,False,True,True,True,False,2026-05-13T18:06:13.749589
HEALTHBRIDGE,11209,True,False,False,False,False,2026-05-13T18:06:13.749592
HEALTHBRIDGE,11048,True,False,True,True,False,2026-05-13T18:06:13.749596
HEALTHBRIDGE,11660,True,True,True,True,False,2026-05-13T18:06:13.749599
HEALTHBRIDGE,11697,True,False,False,True,False,2026-05-13T18:06:13.749603
HEALTHBRIDGE,11760,True,True,True,True,False,2026-05-13T18:06:13.749606
HEALTHBRIDGE,11469,True,True,True,True,False,2026-05-13T18:06:13.749609
HEALTHBRIDGE,11157,True,True,False,True,False,2026-05-13T18:06:13.749613
HEALTHBRIDGE,11371,True,True,False,True,False,2026-05-13T18:06:13.749616
HEALTHBRIDGE,11047,False,False,False,False,False,2026-05-13T18:06:13.749620
HEALTHBRIDGE,23507,True,True,True,True,False,2026-05-13T18:06:13.749624
HEALTHBRIDGE,11228,False,False,True,True,False,2026-05-13T18:06:13.749627
HEALTHBRIDGE,11039,True,True,True,True,False,2026-05-13T18:06:13.749631
HEALTHBRIDGE,11406,True,True,True,True,True,2026-05-13T18:06:13.749634
HEALTHBRIDGE,11519,True,False,False,True,True,2026-05-13T18:06:13.749637
HEALTHBRIDGE,11232,False,True,False,True,True,2026-05-13T18:06:13.749641
HEALTHBRIDGE,11151,False,True,True,True,False,2026-05-13T18:06:13.749645
HEALTHBRIDGE,11272,True,True,False,True,False,2026-05-13T18:06:13.749649
HEALTHBRIDGE,11394,True,False,True,True,False,2026-05-13T18:06:13.749652
HEALTHBRIDGE,11448,True,True,False,True,True,2026-05-13T18:06:13.749655
HEALTHBRIDGE,11198,True,True,False,True,False,2026-05-13T18:06:13.749659
HEALTHBRIDGE,11116,True,True,False,False,False,2026-05-13T18:06:13.749662
HEALTHBRIDGE,11160,True,True,True,True,False,2026-05-13T18:06:13.749666
HEALTHBRIDGE,11152,True,True,False,True,False,2026-05-13T18:06:13.749669
HEALTHBRIDGE,11238,True,False,True,False,False,2026-05-13T18:06:13.749672
HEALTHBRIDGE,11684,True,True,False,False,True,2026-05-13T18:06:13.749676
HEALTHBRIDGE,11117,True,True,True,True,False,2026-05-13T18:06:13.749679
HEALTHBRIDGE,11424,True,True,True,True,False,2026-05-13T18:06:13.749682
HEALTHBRIDGE,11344,True,True,False,False,False,2026-05-13T18:06:13.749686
HEALTHBRIDGE,26690,True,True,True,True,True,2026-05-13T18:06:13.749690
HEALTHBRIDGE,11483,False,False,False,False,False,2026-05-13T18:06:13.749693
HEALTHBRIDGE,11137,True,True,True,True,True,2026-05-13T18:06:13.749697
HEALTHBRIDGE,11574,True,True,False,False,False,2026-05-13T18:06:13.749701
HEALTHBRIDGE,11046,True,True,True,True,True,2026-05-13T18:06:13.749704
HEALTHBRIDGE,11038,False,True,True,True,True,2026-05-13T18:06:13.749708
HEALTHBRIDGE,11233,True,True,True,True,True,2026-05-13T18:06:13.749711
HEALTHBRIDGE,11329,True,True,False,True,False,2026-05-13T18:06:13.749714
HEALTHBRIDGE,11398,True,False,True,False,False,2026-05-13T18:06:13.749718
HEALTHBRIDGE,11045,True,True,False,False,True,2026-05-13T18:06:13.749722
HEALTHBRIDGE,25185,True,False,True,True,False,2026-05-13T18:06:13.749726
HEALTHBRIDGE,28196,False,True,False,True,True,2026-05-13T18:06:13.749729
HEALTHBRIDGE,11171,False,True,True,False,False,2026-05-13T18:06:13.749733
HEALTHBRIDGE,11718,False,True,False,False,True,2026-05-13T18:06:13.749736
HEALTHBRIDGE,11175,False,True,True,True,False,2026-05-13T18:06:13.749740
HEALTHBRIDGE,11399,True,True,False,True,False,2026-05-13T18:06:13.749743
HEALTHBRIDGE,11487,False,True,False,True,False,2026-05-13T18:06:13.749746
HEALTHBRIDGE,11124,False,False,True,True,False,2026-05-13T18:06:13.749750
HEALTHBRIDGE,11263,True,True,True,True,False,2026-05-13T18:06:13.749753
HEALTHBRIDGE,25947,True,True,True,True,True,2026-05-13T18:06:13.749757
HEALTHBRIDGE,11349,False,True,True,True,False,2026-05-13T18:06:13.749761
HEALTHBRIDGE,11260,False,True,False,True,False,2026-05-13T18:06:13.749764
HEALTHBRIDGE,11475,True,True,False,True,False,2026-05-13T18:06:13.749768
HEALTHBRIDGE,11356,True,True,True,True,False,2026-05-13T18:06:13.749771
HEALTHBRIDGE,11546,True,True,False,False,False,2026-05-13T18:06:13.749775
HEALTHBRIDGE,11306,True,False,True,False,True,2026-05-13T18:06:13.749778
HEALTHBRIDGE,11343,False,True,True,True,False,2026-05-13T18:06:13.749782
HEALTHBRIDGE,11113,True,True,True,True,True,2026-05-13T18:06:13.749785
HEALTHBRIDGE,11083,True,True,False,True,False,2026-05-13T18:06:13.749789
HEALTHBRIDGE,29925,False,False,True,True,False,2026-05-13T18:06:13.749793
HEALTHBRIDGE,11758,False,True,False,True,True,2026-05-13T18:06:13.749796
HEALTHBRIDGE,11229,True,True,True,True,False,2026-05-13T18:06:13.749799
HEALTHBRIDGE,11162,True,True,True,True,False,2026-05-13T18:06:13.749803
HEALTHBRIDGE,11369,False,False,False,True,True,2026-05-13T18:06:13.749806
HEALTHBRIDGE,11438,True,True,True,True,False,2026-05-13T18:06:13.749810
HEALTHBRIDGE,23900,True,True,False,True,False,2026-05-13T18:06:13.749814
HEALTHBRIDGE,11016,False,False,False,True,False,2026-05-13T18:06:13.749817
HEALTHBRIDGE,11736,True,True,False,True,False,2026-05-13T18:06:13.749821
HEALTHBRIDGE,11172,False,False,True,True,False,2026-05-13T18:06:13.749825
HEALTHBRIDGE,11274,False,True,False,True,True,2026-05-13T18:06:13.749828
HEALTHBRIDGE,11416,False,False,True,False,False,2026-05-13T18:06:13.749832
HEALTHBRIDGE,29658,True,True,True,True,False,2026-05-13T18:06:13.749836
HEALTHBRIDGE,25395,True,True,True,False,False,2026-05-13T18:06:13.749840
HEALTHBRIDGE,11759,False,False,False,True,True,2026-05-13T18:06:13.749843
HEALTHBRIDGE,11105,True,True,False,True,True,2026-05-13T18:06:13.749846
HEALTHBRIDGE,11163,False,False,True,True,False,2026-05-13T18:06:13.749850
HEALTHBRIDGE,21478,True,True,True,True,False,2026-05-13T18:06:13.749853
HEALTHBRIDGE,11326,False,False,False,False,True,2026-05-13T18:06:13.749857
HEALTHBRIDGE,25134,True,False,True,True,True,2026-05-13T18:06:13.749860
HEALTHBRIDGE,28605,True,True,False,True,False,2026-05-13T18:06:13.749863
HEALTHBRIDGE,11161,False,True,False,True,False,2026-05-13T18:06:13.749867
HEALTHBRIDGE,11111,True,False,True,True,False,2026-05-13T18:06:13.749871
HEALTHBRIDGE,28941,True,False,True,False,True,2026-05-13T18:06:13.749874
HEALTHBRIDGE,11280,True,False,False,True,False,2026-05-13T18:06:13.749878
HEALTHBRIDGE,24166,True,True,True,True,False,2026-05-13T18:06:13.749881
HEALTHBRIDGE,11770,True,True,False,True,False,2026-05-13T18:06:13.749885
HEALTHBRIDGE,11250,False,True,False,True,False,2026-05-13T18:06:13.749888
HEALTHBRIDGE,11716,True,True,False,True,True,2026-05-13T18:06:13.749891
HEALTHBRIDGE,11029,True,True,False,True,False,2026-05-13T18:06:13.749895
HEALTHBRIDGE,11364,True,True,False,False,True,2026-05-13T18:06:13.749898
HEALTHBRIDGE,26928,True,False,False,False,False,2026-05-13T18:06:13.749902
HEALTHBRIDGE,28133,True,True,True,False,False,2026-05-13T18:06:13.749905
HEALTHBRIDGE,11168,False,True,True,True,False,2026-05-13T18:06:13.749909
HEALTHBRIDGE,11311,True,True,True,True,True,2026-05-13T18:06:13.749912
HEALTHBRIDGE,11096,True,False,False,False,False,2026-05-13T18:06:13.749915
HEALTHBRIDGE,11354,True,True,True,True,True,2026-05-13T18:06:13.749919
HEALTHBRIDGE,11346,True,True,True,False,False,2026-05-13T18:06:13.749922
HEALTHBRIDGE,11421,False,True,True,True,False,2026-05-13T18:06:13.749926
HEALTHBRIDGE,11214,True,True,False,False,True,2026-05-13T18:06:13.749930
HEALTHBRIDGE,11373,True,False,False,True,False,2026-05-13T18:06:13.749933
HEALTHBRIDGE,11365,False,True,True,True,True,2026-05-13T18:06:13.749937
HEALTHBRIDGE,11350,True,True,True,False,False,2026-05-13T18:06:13.749940
HEALTHBRIDGE,11305,True,False,False,False,False,2026-05-13T18:06:13.749944
HEALTHBRIDGE,11050,False,True,False,True,False,2026-05-13T18:06:13.749947
HEALTHBRIDGE,29573,False,False,True,False,False,2026-05-13T18:06:13.749951
HEALTHBRIDGE,11216,False,True,False,True,True,2026-05-13T18:06:13.749954
HEALTHBRIDGE,11470,False,True,False,False,False,2026-05-13T18:06:13.749958
HEALTHBRIDGE,11518,True,False,True,True,True,2026-05-13T18:06:13.749961
HEALTHBRIDGE,11491,True,True,False,True,True,2026-05-13T18:06:13.749964
HEALTHBRIDGE,11544,True,False,True,True,True,2026-05-13T18:06:13.749968
HEALTHBRIDGE,11110,True,True,True,True,False,2026-05-13T18:06:13.749971
HEALTHBRIDGE,11302,False,True,True,True,True,2026-05-13T18:06:13.749975
HEALTHBRIDGE,11679,True,False,True,False,True,2026-05-13T18:06:13.749978
HEALTHBRIDGE,11460,True,True,True,False,True,2026-05-13T18:06:13.749982
HEALTHBRIDGE,11292,True,True,False,False,False,2026-05-13T18:06:13.749985
HEALTHBRIDGE,11249,False,False,True,True,False,2026-05-13T18:06:13.749989
HEALTHBRIDGE,11185,False,False,True,False,False,2026-05-13T18:06:13.749992
HEALTHBRIDGE,11026,False,True,False,False,False,2026-05-13T18:06:13.749995
HEALTHBRIDGE,11010,True,True,False,True,False,2026-05-13T18:06:13.749999
HEALTHBRIDGE,11608,True,True,True,True,False,2026-05-13T18:06:13.750003
HEALTHBRIDGE,11033,True,True,False,False,False,2026-05-13T18:06:13.750006
HEALTHBRIDGE,11122,True,False,True,True,False,2026-05-13T18:06:13.750010
HEALTHBRIDGE,11374,True,True,True,True,False,2026-05-13T18:06:13.750013
HEALTHBRIDGE,11020,True,True,False,True,False,2026-05-13T18:06:13.750017
HEALTHBRIDGE,27780,True,True,True,True,True,2026-05-13T18:06:13.750020
HEALTHBRIDGE,29354,False,True,False,True,False,2026-05-13T18:06:13.750024
HEALTHBRIDGE,11551,True,True,True,True,False,2026-05-13T18:06:13.750027
HEALTHBRIDGE,11189,True,True,True,False,False,2026-05-13T18:06:13.750031
HEALTHBRIDGE,11602,False,False,True,False,False,2026-05-13T18:06:13.750035
HEALTHBRIDGE,11009,True,True,True,False,False,2026-05-13T18:06:13.750038
HEALTHBRIDGE,11179,False,True,False,True,False,2026-05-13T18:06:13.750042
HEALTHBRIDGE,11441,True,False,False,False,True,2026-05-13T18:06:13.750047
HEALTHBRIDGE,11144,True,False,True,False,True,2026-05-13T18:06:13.750050
HEALTHBRIDGE,11018,True,True,True,True,False,2026-05-13T18:06:13.750053
HEALTHBRIDGE,11482,False,True,True,True,False,2026-05-13T18:06:13.750057
HEALTHBRIDGE,11060,True,True,True,True,False,2026-05-13T18:06:13.750060
